timestamp,miner_name,miner_ip,hashrate_gh,hashrate_th,power_w,efficiency_jth,temperature_c,vr_temperature_c,fan_speed_rpm,voltage_v,input_voltage_v,frequency_mhz,best_diff,session_diff,accepted_shares,rejected_shares,uptime_s,wifi_rssi,pool_url,worker_name,asic_model,board_version,firmware_version,status
2025-05-29T21:31:44.249737,Gamma-2,192.168.1.46,1428.428719332429,1.428428719332429,22.213134765625,15.55074780070666,60.125,60,4262,1.129,5.0390625,680,0,0,70,1,237,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:31:44.251736,Gamma-3,192.168.1.47,1333.167455987069,1.333167455987069,19.94091796875,14.957549315502805,60,56,2819,1.133,5.09375,680,0,0,54,0,186,-57,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:32:45.254150,Gamma-1,192.168.1.45,1520.1948785977052,1.520194878597705,22.296417236328125,14.666815123660543,59.75,62,3961,1.129,4.8359375,680,0,0,121,0,354,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:32:45.254150,Gamma-2,192.168.1.46,1458.8367546962186,1.4588367546962187,22.177125930786133,15.20192431359751,59.5,60,4131,1.126,5.046875,680,0,0,95,1,298,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:32:45.256150,Gamma-3,192.168.1.47,1207.7012630961283,1.2077012630961284,19.94091796875,16.5114656894772,60,56,2911,1.134,5.09375,680,0,0,69,0,247,-55,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:33:45.795305,Gamma-1,192.168.1.45,1447.1745315123146,1.4471745315123146,22.260345458984375,15.381935609191553,59.625,62,3827,1.129,4.8046875,680,0,0,145,0,414,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:33:45.795305,Gamma-2,192.168.1.46,1329.37381859414,1.32937381859414,22.177125930786133,16.682385060237785,59.875,60,4094,1.125,5.046875,680,0,0,113,1,358,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:33:45.798303,Gamma-3,192.168.1.47,1194.61746838679,1.19461746838679,19.97705078125,16.722550364366416,60,56,2843,1.131,5.09375,680,0,0,87,0,307,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:34:45.981069,Gamma-1,192.168.1.45,1367.6972691348005,1.3676972691348006,22.386598587036133,16.368094820572246,60.75,63,4069,1.136,4.8359375,680,0,0,165,0,474,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:34:45.982070,Gamma-2,192.168.1.46,1203.4956827360768,1.2034956827360768,22.30316162109375,18.531983073166348,59.75,60,4094,1.125,5.046875,680,0,0,133,1,419,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:34:45.983069,Gamma-3,192.168.1.47,1334.8437185357589,1.334843718535759,19.94091796875,14.938766008221513,59.75,56,2745,1.132,5.09375,680,0,0,103,0,367,-57,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:35:46.186170,Gamma-1,192.168.1.45,1379.7732058757606,1.3797732058757606,22.296417236328125,16.159479790866275,60.25,63,3904,1.129,4.8359375,680,0,0,182,0,535,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:35:46.186170,Gamma-2,192.168.1.46,1464.6835143923477,1.4646835143923476,22.213134765625,15.165825618540229,59.75,60,4094,1.129,5.046875,680,0,0,153,1,479,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:35:46.188172,Gamma-3,192.168.1.47,1325.1586205714568,1.3251586205714567,19.94091796875,15.047947965769373,60,56,2813,1.131,5.09375,680,0,0,115,0,427,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:36:46.516647,Gamma-1,192.168.1.45,1559.027836255947,1.559027836255947,22.42266845703125,14.382468314921157,60.125,63,4094,1.132,4.8125,680,0,0,198,0,595,-51,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:36:46.517648,Gamma-2,192.168.1.46,1440.8101921954724,1.4408101921954724,22.177125930786133,15.392121773509357,59.75,60,4208,1.126,5.0390625,680,0,0,168,1,539,-43,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:36:46.520650,Gamma-3,192.168.1.47,1535.6206984533571,1.5356206984533571,19.86865234375,12.93851558771073,60,56,2831,1.131,5.09375,680,0,0,136,0,488,-61,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:37:46.669503,Gamma-1,192.168.1.45,1543.303953783517,1.5433039537835171,22.23114013671875,14.404900656294933,59.375,62,4032,1.129,4.8203125,680,0,0,223,0,655,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:37:46.670504,Gamma-2,192.168.1.46,1376.3783091204384,1.3763783091204385,22.177125930786133,16.11266741406163,59.75,60,4208,1.122,5.046875,680,0,0,190,1,599,-41,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:37:46.672502,Gamma-3,192.168.1.47,1443.1420859275245,1.4431420859275246,19.94091796875,13.817709401727921,60,56,2813,1.131,5.09375,680,0,0,152,0,548,-60,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:38:46.877968,Gamma-1,192.168.1.45,1548.973714010058,1.5489737140100581,22.386598587036133,14.452536143483432,60,63,4008,1.129,4.796875,680,0,0,243,0,715,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:38:46.878970,Gamma-2,192.168.1.46,1656.1619257806178,1.6561619257806177,22.33917236328125,13.488519459081196,60.25,60,4222,1.125,5.0390625,680,0,0,218,1,660,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:38:46.880969,Gamma-3,192.168.1.47,1333.198598457897,1.3331985984578971,19.90478515625,14.93009757081484,60.125,56,2843,1.133,5.09375,680,0,0,177,0,608,-55,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:39:47.503455,Gamma-1,192.168.1.45,1253.6198173781677,1.2536198173781676,22.296417236328125,17.785629205319253,59.875,63,4008,1.129,4.828125,680,0,0,260,0,776,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:39:47.504459,Gamma-2,192.168.1.46,1583.6771286299524,1.5836771286299525,22.213134765625,14.026302687620236,59.75,60,4169,1.126,5.046875,680,0,0,243,1,720,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:39:47.505459,Gamma-3,192.168.1.47,1552.7564846217185,1.5527564846217186,19.94091796875,12.842269967146839,59.875,56,2843,1.133,5.09375,680,0,0,197,0,669,-56,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:40:47.869659,Gamma-1,192.168.1.45,1513.2364961016228,1.513236496101623,22.42266845703125,14.817689445632716,60.125,63,4195,1.129,4.796875,680,0,0,284,0,836,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:40:47.870662,Gamma-2,192.168.1.46,1377.6535260503604,1.3776535260503604,22.33917236328125,16.215377771598458,60.375,60,4182,1.129,5.0390625,680,0,0,265,1,781,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:40:47.871662,Gamma-3,192.168.1.47,1421.884256861608,1.4218842568616081,19.90478515625,13.998878643036647,60,56,2734,1.131,5.0859375,680,0,0,221,0,729,-56,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:41:48.096825,Gamma-1,192.168.1.45,1362.0084652902262,1.3620084652902262,22.386598587036133,16.436460681076486,60.125,63,4144,1.129,4.8671875,680,0,0,302,0,897,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:41:48.097829,Gamma-2,192.168.1.46,1479.1353048518965,1.4791353048518965,22.249143600463867,15.041993472457639,60.25,60,4157,1.129,5.046875,680,0,0,287,1,841,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:41:48.099824,Gamma-3,192.168.1.47,1256.0799216531332,1.256079921653133,19.86865234375,15.817984191324998,60,56,2739,1.132,5.09375,680,0,0,237,0,789,-56,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:42:48.357400,Gamma-1,192.168.1.45,1601.307191427986,1.601307191427986,22.386598587036133,13.980202366463239,59.875,63,4118,1.133,4.8359375,680,0,0,325,0,957,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:42:48.358402,Gamma-2,192.168.1.46,1624.0947195375072,1.6240947195375073,22.14111328125,13.632895307704167,59.5,60,4182,1.125,5.046875,680,0,0,303,1,901,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:42:48.359400,Gamma-3,192.168.1.47,1346.2158963634615,1.3462158963634616,19.86865234375,14.758890009708896,60.125,56,2819,1.131,5.09375,680,0,0,261,0,850,-56,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:43:48.543411,Gamma-1,192.168.1.45,1439.9506955001996,1.4399506955001995,22.42266845703125,15.571830707191143,60.75,63,4069,1.129,4.8046875,680,0,0,346,0,1017,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:43:48.543411,Gamma-2,192.168.1.46,1413.5835127954977,1.4135835127954977,22.30316162109375,15.777746004540685,60.625,60,4330,1.125,5.0390625,680,0,0,310,1,961,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:43:48.545417,Gamma-3,192.168.1.47,1767.078538077143,1.767078538077143,19.86865234375,11.24378566974742,60,56,2825,1.132,5.09375,680,0,0,285,0,910,-57,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:44:48.881936,Gamma-1,192.168.1.45,1606.3755354742327,1.6063755354742326,22.71124267578125,14.138190089577316,61.125,62,3763,1.132,4.890625,690,0,0,15,0,54,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:44:48.881936,Gamma-2,192.168.1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,OFFLINE
2025-05-29T21:44:48.883934,Gamma-3,192.168.1.47,1488.520169750393,1.4885201697503931,19.94091796875,13.39647145802119,60.125,56,2837,1.13,5.09375,680,0,0,305,0,970,-56,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:45:53.909763,Gamma-1,192.168.1.45,1339.3750029978892,1.3393750029978893,22.56695556640625,16.848870193855493,60.25,62,4275,1.133,4.890625,690,0,0,35,0,119,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:45:53.909763,Gamma-2,192.168.1.46,1581.0174413727668,1.581017441372767,22.825315475463867,14.437105422217915,62.125,60,4144,1.125,5.03125,690,0,0,16,0,64,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:45:53.911763,Gamma-3,192.168.1.47,0,0.0,14.9365234375,0,-1,51,4825,1.131,5.1484375,690,0,0,0,0,12,-62,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:46:54.163369,Gamma-1,192.168.1.45,1347.952704633642,1.3479527046336421,22.530881881713867,16.7148905182378,59.875,62,3973,1.13,4.890625,690,0,0,58,0,180,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:46:54.163369,Gamma-2,192.168.1.46,1355.1592930753827,1.3551592930753826,22.51922607421875,16.61740150348959,60,61,4195,1.125,5.03125,690,0,0,38,0,124,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:46:54.165370,Gamma-3,192.168.1.47,1330.2690820677813,1.3302690820677812,20.2119140625,15.193853886374955,60.25,56,2734,1.133,5.0859375,690,0,0,21,0,72,-69,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:47:54.398036,Gamma-1,192.168.1.45,1363.8218755442024,1.3638218755442024,22.49481201171875,16.49395160401185,59.75,62,3927,1.129,4.8671875,690,0,0,76,0,240,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:47:54.399041,Gamma-2,192.168.1.46,1536.88393023257,1.53688393023257,22.51922607421875,14.652522309092666,59.875,61,4208,1.125,5.0390625,690,0,0,57,0,184,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:47:54.401050,Gamma-3,192.168.1.47,1382.7533982155123,1.3827533982155122,20.2119140625,14.617150164725052,59.875,56,2855,1.133,5.09375,690,0,0,45,0,133,-63,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:48:55.262148,Gamma-1,192.168.1.45,1297.9836969733583,1.2979836969733582,22.530881881713867,17.358370474337573,59.625,62,4057,1.132,4.7734375,690,0,0,89,0,301,-45,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:48:55.263148,Gamma-2,192.168.1.46,1495.8932249216518,1.4958932249216519,22.51922607421875,15.054033068034121,59.625,61,4222,1.129,5.03125,690,0,0,75,0,245,-41,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:48:55.264145,Gamma-3,192.168.1.47,1701.99035807854,1.70199035807854,20.2119140625,11.87545744108575,60.125,56,2825,1.132,5.0859375,690,0,0,66,0,193,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:49:55.462751,Gamma-1,192.168.1.45,1751.5214427876776,1.7515214427876777,22.49481201171875,12.843012630160308,59.875,62,4032,1.132,4.890625,690,0,0,102,0,361,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:49:55.463750,Gamma-2,192.168.1.46,1450.0400644823467,1.4500400644823466,22.51922607421875,15.530071634439938,59.75,61,4169,1.126,5.0390625,690,0,0,99,0,305,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:49:55.464750,Gamma-3,192.168.1.47,1384.6499033775308,1.3846499033775308,20.17578125,14.571034310395634,59.875,56,2936,1.131,5.0859375,690,0,0,88,0,254,-67,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:50:55.792022,Gamma-1,192.168.1.45,1524.008853878119,1.524008853878119,22.458740234375,14.73662057620245,59.375,62,3915,1.132,4.8828125,690,0,0,123,0,421,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:50:55.792022,Gamma-2,192.168.1.46,1524.833464647497,1.524833464647497,22.48321533203125,14.744702194235225,59.625,60,4235,1.129,5.03125,690,0,0,116,0,365,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:50:55.794025,Gamma-3,192.168.1.47,1527.9474850115835,1.5279474850115835,20.2119140625,13.228147080164062,59.875,57,2855,1.133,5.0859375,690,0,0,103,0,314,-67,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:51:55.990092,Gamma-1,192.168.1.45,1268.7138319866194,1.2687138319866194,22.537229537963867,17.76384001636829,59.875,62,3859,1.133,4.7734375,690,0,0,138,0,481,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:51:55.991088,Gamma-2,192.168.1.46,1389.6573989447238,1.3896573989447238,22.59124755859375,16.256702965600773,60,61,4248,1.125,5.0390625,690,0,0,134,0,426,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:51:55.993090,Gamma-3,192.168.1.47,1602.6536720123056,1.6026536720123057,20.2119140625,12.611529499771306,60,57,2843,1.133,5.0859375,690,0,0,122,0,374,-66,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:52:56.285194,Gamma-1,192.168.1.45,1421.3179279079109,1.421317927907911,22.56695556640625,15.877486045379985,60.25,63,4094,1.129,4.890625,690,0,0,158,0,542,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:52:56.285194,Gamma-2,192.168.1.46,1352.9253075736008,1.3529253075736007,22.51922607421875,16.64484058961524,59.875,61,4157,1.129,5.03125,690,0,0,152,0,486,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:52:56.287706,Gamma-3,192.168.1.47,1611.83095807548,1.6118309580754802,20.17578125,12.517305955017642,60.125,57,2936,1.137,5.09375,690,0,0,144,0,435,-65,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:53:56.745762,Gamma-1,192.168.1.45,1586.486557210532,1.586486557210532,22.56695556640625,14.224485838748611,60.25,62,4069,1.129,4.890625,690,0,0,175,0,602,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:53:56.745762,Gamma-2,192.168.1.46,1315.7884080120887,1.3157884080120887,22.55523681640625,17.14199386395493,60.125,61,4131,1.122,5.0390625,690,0,0,174,0,546,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:53:56.747767,Gamma-3,192.168.1.47,1468.373583379959,1.468373583379959,20.17578125,13.74022352238087,60,56,2867,1.129,5.09375,690,0,0,161,0,495,-65,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:54:57.147870,Gamma-1,192.168.1.45,1604.4914793869887,1.6044914793869887,22.49481201171875,14.019901196554256,59.5,62,4081,1.129,4.8828125,690,0,0,196,0,663,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:54:57.148870,Gamma-2,192.168.1.46,1336.7215466250968,1.3367215466250968,22.51922607421875,16.846609625672922,60.125,61,4195,1.125,5.0390625,690,0,0,193,0,607,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:54:57.149870,Gamma-3,192.168.1.47,1548.9838243735205,1.5489838243735206,20.2119140625,13.048499115653849,60,57,2849,1.133,5.09375,690,0,0,184,0,556,-65,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:55:58.072373,Gamma-1,192.168.1.45,1595.273039436314,1.5952730394363142,22.56695556640625,14.146139882349061,59.875,62,4144,1.129,4.8359375,690,0,0,223,0,723,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:55:58.073370,Gamma-2,192.168.1.46,1511.009786720157,1.511009786720157,22.51922607421875,14.9034283378797,59.875,61,4131,1.129,5.0390625,690,0,0,214,0,668,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:55:58.074371,Gamma-3,192.168.1.47,1406.3429910601449,1.4063429910601448,20.2119140625,14.371966291995124,60,57,2855,1.129,5.09375,690,0,0,203,0,616,-66,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:56:58.955212,Gamma-1,192.168.1.45,1630.1606848364293,1.6301606848364292,22.60302734375,13.86552108267658,60.125,63,4131,1.133,4.796875,690,0,0,248,0,784,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:56:58.956214,Gamma-2,192.168.1.46,1473.706356298887,1.473706356298887,22.5732421875,15.317327017704638,60,61,4275,1.125,5.03125,690,0,0,231,0,728,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:56:58.958216,Gamma-3,192.168.1.47,1245.3787756765637,1.2453787756765637,20.248046875,16.25854500691973,60.125,57,2855,1.131,5.09375,690,0,0,218,0,677,-58,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:57:59.118181,Gamma-1,192.168.1.45,1522.7235218390038,1.5227235218390038,22.56695556640625,14.820126728686756,60.5,63,4057,1.132,4.8828125,690,0,0,264,0,844,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:57:59.118181,Gamma-2,192.168.1.46,1342.1492772686688,1.3421492772686687,22.55523681640625,16.805311598652516,60.25,61,4275,1.129,5.03125,690,0,0,251,0,789,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:57:59.120187,Gamma-3,192.168.1.47,1461.5203616080294,1.4615203616080295,20.248046875,13.854098380622082,59.875,57,2936,1.131,5.09375,690,0,0,230,0,737,-62,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:58:59.400020,Gamma-1,192.168.1.45,1541.8894870678,1.5418894870678,22.56695556640625,14.635909872711867,59.875,62,4069,1.132,4.875,690,0,0,289,0,906,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:58:59.400020,Gamma-2,192.168.1.46,1274.1216752314765,1.2741216752314766,22.48321533203125,17.646050427598762,59.625,61,4118,1.129,5.0390625,690,0,0,270,0,849,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
2025-05-29T21:58:59.402022,Gamma-3,192.168.1.47,1229.8163037114057,1.2298163037114056,20.2119140625,16.434904954100382,60,57,2942,1.131,5.0859375,690,0,0,241,0,798,-62,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.7.1,ONLINE
2025-05-29T22:00:00.471717,Gamma-1,192.168.1.45,1416.9803327777886,1.4169803327777886,22.530881881713867,15.900631335895309,59.75,63,4008,1.129,4.8125,690,0,0,307,0,966,-44,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.7.1,ONLINE
2025-05-29T22:00:00.471717,Gamma-2,192.168.1.46,1534.0997294416568,1.5340997294416567,22.51922607421875,14.679114820269692,60,61,4182,1.125,5.03125,690,0,0,290,0,910,-40,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.7.1,ONLINE
